line_number,text,Source
5161,శివుఁడు గలఁడటంచు శిలలకు మ్రొక్కెడి,vemana_satakam
5162,వెఱ్ఱిజీవులార వెతల విడుడి,vemana_satakam
5163,జీవులందె కాక శిలల నేమున్నది,vemana_satakam
5164,విశ్వదాభిరామ వినర వేమ!,vemana_satakam
5165,శివుఁడు బ్రహ్మ మనుచు శ్రుతులెల్లఁ బలుకంగ,vemana_satakam
5166,పరులఁ గొల్చు నేల బ్రాహ్మణుండు,vemana_satakam
5167,హరునిభక్తజనుల యగ్రజు లగుఁ గాదె,vemana_satakam
5168,విశ్వదాభిరామ వినర వేమ!,vemana_satakam
5169,శివుఁడు బ్రహ్మ మనుచు స్మృతులెల్లఁ బలుకంగ,vemana_satakam
5170,వేఱె దైవములను వేయిగొల్చి,vemana_satakam
5171,బ్రహ్మజనులు చూడ భ్రష్టులైపోయిరి,vemana_satakam
5172,విశ్వదాభిరామ వినర వేమ!,vemana_satakam
5173,శివుగుడిని దీప మిడినను,vemana_satakam
5174,శివమందిర మెల్ల వెలుగు జేయుట యరుదా,vemana_satakam
5175,శివయోగి జ్ఞానదీపము,vemana_satakam
5176,భువనంబుల వెలుఁగఁ జేయు పొలుపుగ వేమా,vemana_satakam
5177,సందె వార్చఁగ నేమి జపము సేయగ నేమి,vemana_satakam
5178,వేదశాస్త్రములను వెలయ నేమి,vemana_satakam
5179,పడఁతిఁ గనినవాఁడు బాపఁడు గాఁడయా,vemana_satakam
5180,విశ్వదాభిరామ వినర వేమ!,vemana_satakam
5181,శివుని యనుభవంబు సృష్టిలోపల లేక,vemana_satakam
5182,సంశయంబు చెడదు సాధకులకు,vemana_satakam
5183,చెలగుఁదివ్వె లేక చీఁకటిపాయునా?,vemana_satakam
5184,విశ్వదాభిరామ వినర వేమ!,vemana_satakam
5185,శివునిమీఁద మనసు స్థిరముగా నుంచిన,vemana_satakam
5186,నౌను మోక్ష మరయ నైనదౌను,vemana_satakam
5187,శివునిమీఁద మనసు చీమంత తప్పిన,vemana_satakam
5188,కాదుకాదు ముక్తి గాదు వేమా!,vemana_satakam
5189,శిష్యధర్మమెరిగి చక్కనిభక్తితో,vemana_satakam
5190,గురుని సేవసేయ గుదిరినపుడె,vemana_satakam
5191,సర్వకార్యములును చక్కగా సరిపోవు,vemana_satakam
5192,విశ్వదాభిరామ వినురవేమ!,vemana_satakam
5193,శిష్యవర్గమునకు శివుచూపనేరక,vemana_satakam
5194,కాని మతములోన కలుపునట్టి,vemana_satakam
5195,గురుని నరసిజూడ గుడ్డెద్దుచేనుర,vemana_satakam
5196,విశ్వదాభిరామ వినురవేమ!,vemana_satakam
5197,శుద్ధదృష్టిఁ దెలిసి శుక్రునంతటివాఁడు,vemana_satakam
5198,పట్టలేక మనసు పాఱవిడిచి,vemana_satakam
5199,కన్నుపోయి పిదప కాకిచందం బయ్యె,vemana_satakam
5200,విశ్వదాభిరామ వినర వేమ!,vemana_satakam
5201,శూద్రతనము పోయె శూద్రుఁడఁ గానని,vemana_satakam
5202,ద్విజుఁ డనుకొనుటెల్ల దెలివిలేమి,vemana_satakam
5203,ఇత్త డెసఁగ పసిడి కీడన వచ్చునా,vemana_satakam
5204,విశ్వదాభిరామ వినర వేమ!,vemana_satakam
5205,శూద్రయువతికొడుకు శుద్ధాంతరంగుడై,vemana_satakam
5206,వేదవేద్యమైన పాదుతెలసి,vemana_satakam
5207,బ్రహ్మపదవిగన్న బ్రాహ్మణుండేకదా!,vemana_satakam
5208,విశ్వదాభిరామ వినురవేమ!,vemana_satakam
5209,శూద్రు లనుచు భువిని శూద్రులఁ బోనాఁడు,vemana_satakam
5210,మాలకన్న చెడుగు మహినిలేఁడు,vemana_satakam
5211,నరకమునకు నేగు నష్టమైన వెనుక,vemana_satakam
5212,విశ్వదాభిరామ వినర వేమ!,vemana_satakam
5213,శూద్రుఁడనుచు మిగుల శూద్రులఁ బోనాడు,vemana_satakam
5214,మాలకంటె మగఁడు మాలయనుచు,vemana_satakam
5215,ద్విజుఁడ నేనటన్న ద్విజుఁడు కానేర్చునా,vemana_satakam
5216,విశ్వదాభిరామ వినర వేమ!,vemana_satakam
5217,శూద్రులందుఁబుట్టి శూద్రుల దూషించి,vemana_satakam
5218,ద్విజుఁడ ననెడిపేరు నిజముఁజేసి,vemana_satakam
5219,మనసు నిల్పకున్న మఱిశూద్ర నీచుండు,vemana_satakam
5220,విశ్వదాభిరామ వినర వేమ!,vemana_satakam
5221,సందె వార్చఁగ నేమి జపము సేయగ నేమి,vemana_satakam
5222,వేదశాస్త్రములను వెలయ నేమి,vemana_satakam
5223,పడఁతిఁ గనినవాఁడు బాపఁడు గాఁడయా,vemana_satakam
5224,విశ్వదాభిరామ వినర వేమ!,vemana_satakam
5225,సకల శాస్త్రములను జదివియు వ్రాసియు,vemana_satakam
5226,తెలియఁగలరు చావు దెలియ లేరు,vemana_satakam
5227,చావు తెలియలేని చదువులవేలరా,vemana_satakam
5228,విశ్వదాభిరామ వినర వేమ!,vemana_satakam
5229,సకలాకారుఁ డనంతుఁడు,vemana_satakam
5230,సకలాత్ములయందు సర్వసాక్షియుఁ దానే,vemana_satakam
5231,సకలమున నిర్వికారుం,vemana_satakam
5232,డకలంకస్థితిని బ్రహ్మ మగునుర వేమా!,vemana_satakam
5233,సకలవిద్య లరసి చచ్చి బ్రతుకువిద్య,vemana_satakam
5234,యొకటినేర మనుచు నుర్విజనులు,vemana_satakam
5235,కటకటఁ బడుదురు కడహానిఁ దెలియరు,vemana_satakam
5236,విశ్వదాభిరామ వినర వేమ!,vemana_satakam
5237,సకలవిద్య లరసి సంతోషపడవచ్చుఁ,vemana_satakam
5238,జెయ్యిసాచి కాసు లియ్యఁలేడు,vemana_satakam
5239,చెలఁగి యొరులకైన చెప్పవచ్చునుగాని,vemana_satakam
